point_id,x,y
81,68.62364807572733,94.41621157805434
82,70.95316297116472,91.32477308523761
83,72.24738277765616,86.68280869859943
84,74.05925012862058,83.59019189621475
85,75.35336898980304,79.33529475886094
86,76.90641256853097,75.4679538435644
87,77.94170765747693,71.59953503049059
88,80.01239878067783,66.95923746663406
89,82.08308990387874,60.383501865887595
90,83.63603253729768,55.35495828361965
91,85.4478998882621,51.488307164677295
92,86.74211969475354,47.62037709459678
93,88.29506232817248,46.075541465474586
94,89.8481059069004,42.59536867081222
95,93.73056343575675,39.894633227333486
96,95.80125455895767,36.802706221303005
97,98.64841699886804,33.71254667962444
98,56.71735077161282,40.58451583443957
99,59.305689439286716,38.26790209610493
100,60.85863207270565,33.626526634471155
101,63.18814696814306,28.986818225398622
102,64.223543002398,25.11829900053413
103,64.48236677463449,23.957685718126257
104,74.57689767309355,22.819360595057326
105,71.4709114609467,22.812290507870106
106,68.10600053125435,22.030496077991458
107,66.03530940805344,20.090344573050153
108,63.18814696814306,18.922661203455053
109,61.376380562487626,18.91853711996725
110,58.78794094950475,18.138409512870293
111,55.1643071928849,18.130161116115126
112,52.317144752974514,18.123680183711873
113,49.728806085300626,17.343653447964698
114,47.39929118986323,15.78998026730337
115,44.81095252218934,13.461683615300402
116,48.69341005104568,14.631723604031386
117,51.281849664028556,14.63761561143022
118,54.12901210393894,14.64409654383347
119,56.199602281830856,13.874674823977351
120,52.058320980738024,12.316877559828214
121,48.69341005104568,10.760847530251446
122,47.14046741762674,9.596110164355771
123,46.10507138337179,5.722877241660385
124,50.5052774020101,9.216701927263017
125,53.87018833170245,9.998496357141669
126,57.49382208832229,10.006744753896825
127,60.082160755996185,10.39970401058006
128,64.223543002398,10.40913094668273
129,67.0707054423084,10.41561187908598
130,71.4709114609467,10.425627969972616
131,74.57689767309355,10.432698057159833
132,78.4593552019499,10.441535608698977
133,68.10600053125435,8.482631102902118
134,68.62364807572733,5.000000817754071
135,68.36482430349083,2.67690614701619
136,37.563584063640654,25.573703502295142
137,39.37545141460507,25.19076033649855
138,91.65997325786483,41.567313039909045
139,49.987629857537115,96.05108323442857
140,47.91693873433621,95.27223480824935
141,44.03448120547987,92.94089174075629
142,52.535161617324576,96.63907493049535
143,48.80927372228964,95.53049089917003
144,45.09766292740795,93.90131934340059
145,41.709002667227125,90.22595581519603
146,41.77923921898972,90.11618405583592
147,39.302392644702564,86.34310656400095
148,37.68573261118564,83.70683924149131
149,31.85354463617552,76.88023919203059
150,29.70800376466446,75.24519445288124
151,27.684230390420478,73.37269009724633
152,22.457990649796717,64.19935620738542
153,22.345339314140528,64.23391055714728
154,22.252112081015618,55.83982914330514
155,25.055447431724748,51.52712200783424
156,26.673060802704555,51.03883821388096
157,26.729798835485653,51.004852351079215
158,31.684117304822717,50.956196948161555
159,37.17448757462124,49.778320748293545
160,40.81582163548192,51.669840102840254
161,44.77189707895478,53.29292980275427
162,48.60169240550894,54.750226325975106
163,51.62261177691413,55.57575525992914
164,52.4305237515429,55.41438090223977
165,57.16982757257217,56.546046661602276
166,58.75033090659857,57.514133163569184
167,61.44865365392853,63.04514810804521
168,61.35368082235611,63.34087064448218
169,61.65365904198994,65.05726639589872
170,56.946178346434976,55.753240025366466
171,56.59326216359871,53.49195034087541
172,54.52049154719564,49.093602961738995
173,47.52294471869946,37.834432789015835
174,48.45050867938409,39.00173489672826
175,51.567099132249744,44.69601296392436
176,43.5983697841207,33.72695144380144
177,40.18881315651681,31.607921487458224
178,38.04566972513075,31.064317488745175
179,36.52981829202187,30.49416669735009
180,31.899543110175227,32.01036613118434
181,29.531145610333912,36.381299975003614
182,35.68199077591598,44.582580351055206
183,37.175617072908565,47.063118623742305
184,38.54476518704226,49.66147622126541
185,29.884370209915506,36.43295375557406
186,31.881026157315915,31.983805165914056
187,29.601224900466107,30.39176124604047
188,30.50550344444479,28.450199560831454
189,37.00541098866834,25.355408716175837
190,42.02630678455448,25.044213874629605
191,42.5005979007345,25.27812572544078
192,45.94122401786935,27.318601743347674
193,47.78457133206255,29.491098255604868
194,51.93340309838439,35.413168221183675
195,54.26756635017672,39.038114757782296
196,56.37660074367622,40.640532843631135
197,56.389241022421935,41.91454266091928
198,58.791097084948184,43.87684347967353
199,61.80957125161367,45.61790825366915
200,66.51518486391794,47.309939059423996
201,65.40654021408422,46.99359582428784
202,69.57586494974979,51.32493992542555
203,71.2992573057546,56.89425181543716
204,71.8502279983511,63.092046628487076
205,63.73301099552707,69.41170709383721
206,47.53337103115495,78.56342810569316
207,49.480299363951296,85.22483890384225
208,50.92690385117818,85.44030995071822
209,51.38932207572405,85.3940090160309
210,56.11841186520885,86.41537557955874
211,56.14387837573406,86.24713945995194
212,55.88111518089238,85.10129401819343
213,54.45042742279192,81.41561381731526
214,50.84505368380841,78.71709014482502
215,48.749402726404554,78.1542697166791
216,47.497257779776476,78.85474160383708
217,29.52053023371015,60.31722180736011
218,30.739521609820383,62.391064078801485
219,30.683562204481127,62.51580937357432
220,55.978044501485996,97.92635953759456
221,62.677612113792456,99.10199807952634
222,62.55458999411805,99.21594672288683
223,67.93063279005737,95.07567299124821
224,69.45201984316448,93.45075291191533
225,73.2861027554367,84.69130338061852
226,72.58942788610183,85.92527752567727
227,75.72155732511814,78.24405870937872
228,77.45208065288668,73.10948682240644
229,77.79684102968464,72.51486219845296
230,80.23128569583386,65.70339968471936
231,83.28661775136437,56.962082423867834
232,84.08332885902091,54.8152029850246
233,85.764974829165,50.66335487393099
234,87.34299205626846,47.05266064408431
235,87.6847116882845,46.61591172812504
236,90.5886348175118,42.20983659489913
237,94.47241949283267,38.98910124370853
238,95.03801472878774,37.95421316490752
239,97.5355374369218,35.30608512483619
240,56.84440951659739,40.907333880640536
241,58.7619590617207,39.00546024480191
242,62.29105830618033,30.78717216287835
243,63.388624628198485,27.933619564956825
244,64.05998218689655,25.76708563324417
245,64.55267206592201,24.17193974399238
246,73.27859060086426,22.70440964886129
247,69.70279535659085,22.285925549466917
248,66.76023025016346,20.755920469155267
249,64.46490916435765,19.470153350189776
250,62.88689456331435,18.844945899627067
251,62.06016274476258,18.789349205189424
252,56.915076902295326,18.04302745029663
253,56.52406508567266,18.091320276335203
254,54.189553478039215,18.0668077332035
255,49.25777498017868,17.09191563663906
256,49.25783027276196,17.089378459051233
257,45.95622268134033,13.808637682789417
258,48.222618368864595,15.052605583594634
259,51.53206456319316,13.862463778820874
260,52.866405459980854,14.67087868063119
261,54.90111052478374,14.412148653318226
262,52.63847512121027,11.40993421197333
263,48.33488837236341,10.598745401985958
264,48.579761534024875,9.426833153173312
265,46.83263865811097,8.33062606623156
266,47.65321613117807,9.47370939209339
267,51.07137170428767,9.376195683633227
268,54.924840996685276,10.015932349270912
269,62.43761126367387,10.46675794490963
270,65.7950802271839,10.39612702451673
271,64.74136122782815,10.284951002157413
272,70.5476790068037,9.809925553785916
273,72.19878374742962,10.467511705978922
274,74.97978877722055,10.47419755204249
275,67.66823661759564,9.333244398138397
276,68.3621892344751,7.06280981662416
277,68.3476587819513,6.08196738006793
278,36.91693354795752,25.297056999402432
279,39.0489328393107,25.33208059958492
280,92.40815919083946,40.944958246975744
281,49.03272031373968,95.88542962585703
282,47.102219394951604,95.02419976101513
283,43.3754460261938,92.3433923970519
284,54.365521597238725,97.1011460597677
285,50.7092342623456,96.38192222816554
286,47.20155154688393,95.02803350502424
287,43.24690729421753,92.21927805307388
288,40.080252864744466,87.67295708574997
289,37.77518663252455,83.56846891191591
290,34.84646243533845,79.4794474202831
291,30.358069226514584,75.56682178351141
292,27.939846838375033,73.69708079665672
293,27.85758780223972,73.52624805380647
294,25.38718308376866,70.64648064281087
295,21.983499161470057,59.668320657941194
296,22.52627526033055,54.88689424528396
297,23.734952815037637,52.41975006288981
298,28.478162106574857,51.0291836379108
299,30.09147169661505,51.051936827561086
300,31.882447796650123,51.065869046102
301,33.65496146290408,51.260747452086505
302,39.590929425915725,50.754849039822766
303,45.51587223814191,53.75024642878679
304,47.2713878896026,54.41527368298088
305,50.7562777820383,55.4528460618597
306,54.234265180923195,55.74619669737633
307,56.89716141545933,55.79841679437827
308,58.87225179593886,57.35700815551349
309,60.51140909425297,60.5593060569804
310,61.74769957190928,67.47301577047276
311,61.70605808099137,65.36372672660846
312,58.52718529400513,56.72513731771835
313,52.839271940300556,46.7154290364023
314,51.752170933088046,44.98330372832299
315,49.067100816796255,40.62451127549925
316,50.46787802624473,43.603634965829194
317,51.94065590643127,45.28719651015203
318,47.09381411123991,37.4719862775703
319,44.54327017295509,35.3301382541696
320,37.47395809093735,30.890718508338637
321,37.461179184520475,30.963221054287484
322,34.004046514959164,30.756295514466192
323,29.63198054622293,36.00809788608433
324,32.70382469946762,40.3579715779167
325,35.934897903192244,44.648563919498926
326,39.22755286248078,50.340320355178896
327,29.695300763135208,32.89221966111012
328,31.168436841154534,32.08449633928652
329,29.706607780100434,30.75457822007273
330,34.02252663058093,25.780845762096632
331,38.18731675874008,25.098049804433344
332,40.22378464659458,25.12100206666289
333,41.906678974397146,25.110408912918594
334,45.40512921268222,26.785557743109425
335,51.07222884995247,33.80646118282937
336,52.864041676556496,36.64519422098609
337,53.23867950447507,36.949564904527065
338,55.50120153680562,40.45385274460144
339,55.9921725871187,41.48181018334936
340,58.21207859596216,43.35867087205214
341,63.5433276280461,46.41450575724489
342,64.30849447869873,46.45183071673067
343,66.38260197684926,47.50945839580406
344,71.27757350232392,57.21823416727154
345,71.88777590315682,63.496913282029524
346,71.77612182039363,63.57495316146124
347,70.59701343446314,67.51307478249008
348,47.22892459530864,79.28323650048765
349,47.70961560278933,82.7097587772962
350,51.60437992852282,85.54618026456129
351,50.84825540250539,85.32055804654726
352,55.05321059167953,86.09461739338131
353,55.93601772910382,86.32195079031236
354,56.415617188040756,84.50745308417083
355,51.86504575217997,79.30369850660367
356,52.302357016516105,79.62311223217682
357,50.99520983037855,78.96655155304238
358,47.50693617197433,78.5020664044087
359,29.9165032777482,60.35386881457031
360,29.90113175860393,62.35832310879458
361,30.806112375334838,62.38834000044463
362,56.471675942657576,98.268015584571
363,63.165385639744116,98.85040456365397
364,62.78266854394664,98.91356400675681
365,70.16637368038741,92.35871052513413
366,70.22253308556535,92.35318723053274
367,73.6129563007976,84.33901043520169
368,73.75551954561712,84.12259737341427
369,75.05880605510538,80.75017559927252
370,76.70140321027017,76.137141299293
371,79.25226127247619,68.29593184095512
372,79.7104401996548,67.84631193565858
373,83.14034023077139,56.98536203774118
374,84.32291529506462,53.86863253250773
375,84.4418145235335,53.559697810106336
376,86.27134846836,48.82383065339912
377,88.02214065038818,46.52069521751058
378,88.57499882321915,45.57241344391534
379,95.01117242444948,37.924066970633866
380,94.26223040596574,38.995524713874616
381,98.0797689061122,34.128488627672226
382,56.16679031627043,40.594966303209155
383,57.16813956271147,41.26488248700154
384,60.36704538820301,35.24463133904222
385,63.5191351893948,28.17530898631747
386,64.46681914580273,24.163629263046943
387,64.44618414809779,24.224526638241674
388,73.83841016377622,22.701882317783124
389,70.34038060202647,22.69810860927772
390,66.98050853523434,20.78045440214206
391,66.56351100857843,20.64531532225268
392,62.0323999874622,18.931612652384302
393,59.214309732015444,18.29179486239092
394,55.74670409799638,18.226674412258166
395,53.7622858726488,18.21904664361752
396,54.39313057460503,18.128842053337515
397,50.85103530580702,17.696559146632506
398,47.95504328194658,16.433818768410106
399,45.77321362504854,14.267074250747335
400,48.32914475994382,15.08301460926198
401,49.65573173378213,14.60715426558243
402,54.751433867695695,14.43815053935026
403,54.54070957228604,14.436490549373914
404,52.51243476522423,11.801456386688805
405,48.01474680230338,10.253184318073913
406,47.361465714430395,9.926019631655556
407,46.82067020318601,8.751312225498886
408,49.562523819590695,10.00748084932004
409,53.37496172310874,10.610568021951394
410,59.545434779196015,10.13664622187325
411,63.24192409211216,10.59962515043538
412,66.01278334057902,10.31922179097021
413,67.54769608216968,9.387989663249222
414,69.30728146641576,9.301855331161434
415,76.57953190378961,10.423382893335898
416,76.81426940729317,10.488011247831643
417,68.40020013051843,6.328100419249459
418,68.39214751035851,7.1727924549788185
419,68.44188280668314,3.8683546900532875
420,37.01917071216847,25.47480869545226
421,40.43537411166742,25.12488441413919
422,92.54972464307127,40.78784821796372
423,51.281840683345926,96.30803307149222
424,47.530208076480854,95.23815135857507
425,44.794195442456186,93.45528664812895
426,53.64464717282254,96.91467917580245
427,50.22046854126155,96.1409300508033
428,45.6352796877193,94.28384740733517
429,43.67346113930438,92.67972416279423
430,42.13753685037152,90.79824119365827
431,39.390785727258084,86.47304336071767
432,35.88119220046087,80.90438995062672
433,34.34977852896863,78.87121087191996
434,30.205438495493134,75.7665735223446
435,25.31636148308396,70.31870409235658
436,24.044826315501027,68.34582365115719
437,22.05933317294337,58.74446568551952
438,22.498243744859007,54.99658313102117
439,22.46834539184371,55.4696507674232
440,25.044421226011348,51.40798200916762
441,27.046981492183765,50.98629139391544
442,34.04924015310701,51.04783471500209
443,35.901525572445564,50.81687241702644
444,38.86984850877987,50.134829738811035
445,45.89314047004501,53.83767795484073
446,49.174551257359525,55.033752963294106
447,50.64496034538769,55.37683077503333
448,51.36658988909834,55.42420707348672
449,58.35336971380763,57.28434309086217
450,57.8500450265152,55.957849567195744
451,60.28736316244232,60.25135436686264
452,61.75002206551656,67.49537738271074
453,61.45542822859052,64.11837895035178
454,58.47410582621866,56.940483147450664
455,57.02374062155551,54.42255573453879
456,51.777896266810025,45.13157771490536
457,48.494231863393374,39.317711241569434
458,49.68145534095497,42.520780773044436
459,51.64847706934271,44.76949357609208
460,46.08016595872744,36.777524974995714
461,40.86338492294865,31.796904084573573
462,35.8027960063257,30.28475048495298
463,35.90726726612489,30.343832499261936
464,30.990046535442485,32.08024339889696
465,29.64650000194955,36.365060158492064
466,34.806820297094546,43.00611742947628
467,34.7155243329071,42.97961982024384
468,36.321348353551855,50.526836135909136
469,29.6323237764647,33.509612991285515
470,29.55359444350912,30.60785582883639
471,30.29434257294143,28.4176643695516
472,33.46642332944306,26.156734359151525
473,36.94550283431687,25.086344468530395
474,40.085492321076075,25.13790644901007
475,45.62863334892093,27.001739965682177
476,46.62055289891009,28.001013274126013
477,50.66242164697713,33.2413841478933
478,52.36896622228014,35.70616091177341
479,52.15266511974651,35.45104333273809
480,56.23523551680332,41.700659754038554
481,56.85423900972232,41.44252591141466
482,60.24783815820718,45.1121070266914
483,61.652927204162424,45.83345320163207
484,66.35293418738935,47.152113483976635
485,63.29834148712618,46.42219105718332
486,68.70816057576697,49.139611711364076
487,71.71554581103466,61.41098610466779
488,70.64247707617321,67.10621645257562
489,64.90721051673334,69.46423362847693
490,47.535290499205594,78.4766073650913
491,48.545082712698246,84.56039441781407
492,48.8202289735805,84.54471099832887
493,54.62610283790852,86.05308923840786
494,53.52985303127804,85.59699839085836
495,56.498783935769744,86.16948250668773
496,56.44607750245526,85.2835939063209
497,52.73215073255767,79.91335495779944
498,53.48233860498639,80.3307381549602
499,48.800727976617125,78.18433250624011
500,49.345863963150606,78.637385084548
501,29.580092513022144,60.6765447802609
502,30.20777604970987,62.32707188480242
503,30.33518383030282,62.336960538483225
504,58.819515228493856,99.73301865388783
505,63.32999822570095,98.73089448185388
506,64.25500686647668,98.36884317750341
507,70.26543749587007,92.06399677560196
508,71.88370304491141,87.97312893342202
509,71.48103392731016,89.2558822003599
510,72.60850986049769,85.89508726439607
511,76.1558018354339,77.52911432210162
512,75.83616055676602,78.0451007738974
513,79.74254626229417,67.74998329121365
514,79.0502749260629,68.73235723173644
515,81.38474521283334,62.249353639351455
516,84.0286701467312,54.670512403403194
517,84.39637892775677,53.69508617759372
518,87.78313537652808,46.596497340934256
519,87.19645089740722,47.084722978200475
520,91.16265519440576,41.8002219791085
521,94.29058096203664,38.63125779118868
522,97.8565924824574,34.623301111938815
523,97.3838562958517,35.019742811048644
524,56.8208081736026,41.79443440546315
525,58.510339452370815,39.16152793461251
526,60.35314812227238,35.19012317276553
527,61.224165190705115,32.8110181670299
528,64.4461436082376,24.217780608942615
529,64.15658103549077,24.898194671558567
530,72.93994498645637,22.707504982538975
531,73.84834383144758,22.84932386907408
532,69.97539731342177,22.399878823796982
533,67.35728912532778,21.085229110668635
534,64.03142019838447,19.44646177861974
535,59.2861486017148,18.349497167490252
536,59.176792031433784,18.254945946619273
537,53.59402483162408,18.165745419889735
538,50.32608477506491,17.46619382414004
539,48.084415506275455,16.33606637475297
540,47.824068019956066,15.984017292844218
541,47.01779301047346,14.024172955024653
542,49.857222554618396,14.679882150944891
543,51.96993850813534,12.929749620794468
544,53.65224107525317,14.666228057153468
545,55.823414087571045,14.109485010662006
546,53.35436914716522,10.679233357789556
547,49.77468100607704,9.989285484746766
548,49.846434605745124,9.251298309900434
549,49.43679967561498,8.458912372218066
550,49.2934617192556,10.466807564204991
551,52.32044055965787,11.932976013434924
552,56.76453486548537,10.012953639829824
553,61.46498558278004,10.477803597989372
554,61.74213202941399,10.383281735801617
555,67.76017859843748,9.130310530261397
556,73.77827236112356,10.516506614082545
557,72.01420713698836,10.459363512278806
558,76.20744508313844,10.400863450807435
559,68.5143080295655,5.69239408214375
560,68.30465572223834,6.64954934460178
561,68.27817000785416,3.463852814254345
562,38.05874731950779,25.326524846706356
563,38.78353542819635,25.250284420998934
564,90.81707912173587,42.090261024957435
565,49.62631003567152,95.91772958287382
566,49.425871609458106,95.89492500665831
567,43.363893825425095,92.33276520004944
568,52.7095896229167,96.56754237274629
569,50.528193796670905,96.01422928123438
570,45.58171675223744,94.21298427158621
571,42.395646705345435,90.82696857859477
572,38.85253034393257,85.66462761338298
573,40.260362043422944,87.86316638083441
574,33.95893440473092,78.57860671171372
575,32.10500152662063,77.04811756009664
576,28.112884288016414,73.93009624603157
577,27.03077155269329,72.61616845116234
578,23.613140166985986,67.69202789214184
579,21.97941930537086,58.84669629752355
580,22.78299799467409,54.29004706703758
581,24.440109845274577,51.9260193200024
582,23.843105709287023,52.30555642812209
583,27.606459630437794,50.79876572397306
584,30.7446082097068,50.95967884719691
585,34.735465498812715,51.1955302934204
586,38.91727813487456,50.00818977475393
587,41.03047616309717,51.693338983040604
588,47.48575426244277,54.40915131846836
589,47.49409781107101,54.28604881115075
590,51.08510034633619,55.20752125644424
591,57.02633439817491,55.42219837118189
592,58.03193859894194,56.090709879324756
593,61.25056427803823,63.661216739183594
594,61.883064884965215,68.54764012079049
595,61.64254611873683,66.44173423386987
596,58.23010148108379,56.46929052032079
597,53.67948526418457,47.86117457919389
598,51.45409097374529,44.53289231893202
599,47.50159357601343,37.665000012625725
600,50.49966411777274,43.600435379917364
601,50.025455761238966,42.845929727962734
602,46.69034087604417,37.25933740700532
603,43.93270585135042,33.996399398344494
604,35.72468847369979,30.300684487676094
605,33.66259963897804,31.105824849100017
606,31.72400387706367,31.9456322331738
607,29.6968572463438,34.19677515713844
608,35.918093484107345,44.81762503386579
609,34.64455654490622,43.08489395591964
610,39.21225291724959,50.19877858934993
611,29.607053491422082,34.89705767860092
612,31.714698949976842,32.02409834989899
613,30.63625878661695,27.86392935701396
614,30.45058534971584,28.194351566144526
615,36.39356896204443,25.194468998806013
616,41.99175703585669,25.075845037210126
617,44.59637184373867,25.93134162192677
618,46.579899891464166,27.968541425171946
619,50.10118956166366,32.43626078746807
620,50.36104687627575,32.563714556213064
621,54.08751223544881,38.67842382226637
622,55.81664026941219,41.30950696378229
623,56.808643650808236,41.42170139138315
624,60.63800921082795,45.20753526677228
625,62.88088230445646,46.128425980766686
626,63.498762670693644,46.346748674456386
627,66.30009860340238,47.373592820357764
628,68.59322395200618,49.096026432157345
629,71.80037236528837,62.17138061973773
630,71.66306829125212,62.71305715921516
631,65.80851900058336,69.41490991686885
632,48.26210390884458,79.47372763601638
633,47.802526087554796,83.13234289269349
634,49.423272978726274,85.17009950294536
635,53.90001574298774,85.77288108475707
636,54.63091553299466,86.01025532100789
637,56.51022358411187,84.57794231423956
638,56.66086552036846,85.6243095228423
639,52.814737294903765,79.95286596705314
640,50.9945297728828,79.0087006883596
641,50.41113032876045,78.93963774882414
642,49.702297193465064,78.63167628692541
643,30.710743806095405,62.0628193887132
644,29.604564785589755,60.27519148266837
645,30.69502647411783,62.445603652061095
646,61.0367585473782,99.53254528262568
647,62.39524537587615,99.24605825055569
648,66.99731624022401,95.9801813119168
649,69.4277473341337,93.51009793415643
650,71.77682294637269,88.37726810435703
651,72.72810619883172,85.95594583882573
652,73.47721170786733,84.59806532361353
653,74.78841188000979,81.13225970699963
654,75.94333728622415,78.09148125834523
655,77.36738820847107,73.3782763250654
656,78.62133455538512,69.98167761135842
657,83.09897309369575,57.031544391857665
658,82.43148557779757,59.181555790812695
659,86.55710831906794,48.41322445314785
660,85.82276348230785,50.21922067984653
661,88.69805697612043,45.05846417568178
662,90.74084993172889,42.130507751771326
663,94.36218040751373,38.8323478611357
664,96.67459806294153,35.765924785828226
665,97.05732323107276,35.7022144729167
666,56.399241670212646,40.62854509799432
667,58.22611454065579,39.920524544938246
668,59.9775878427973,36.52145925773745
669,63.41854185486383,27.68121997435325
670,63.935842744465376,26.275924377237278
671,64.29636249986322,24.6776981947658
672,73.26166749382045,22.754913830713026
673,69.753879597136,22.594878422912238
674,70.50147122009882,22.583614440278293
675,67.55633079409328,21.346350872770653
676,64.16831286588686,19.31306790623501
677,62.39941207722728,18.894241595497093
678,60.241198430379015,18.579420601911448
679,56.14395446656021,18.052115063622484
680,53.25059090437432,18.06210314066991
681,50.698111140724066,17.69897061095611
682,49.12677508119767,16.90461155301674
683,46.638207028381835,14.054615482774942
684,49.8481329219522,14.48410953824687
685,51.53127175229744,14.19795692007908
686,52.684034959374586,14.734671108013025
687,56.91581502819611,11.896200727513978
688,52.79161697690199,11.192456046429015
689,48.313763252333445,10.429713200468747
690,47.810857444237286,9.97080414683797
691,46.63795972211324,7.52886491601285
692,49.49739190906986,9.921833998756185
693,51.49192828264522,9.403143831127679
694,55.40126702015968,9.966717975327498
695,63.402792342482236,10.465697047609538
696,62.95943627649866,10.265696229587341
697,65.12475999207099,10.44290191156339
698,69.00069650827666,8.897122677672584
699,74.0965416775139,10.37090044149435
700,75.96351473147595,10.460384756898677
701,67.12512252213637,10.041959246737932
702,68.59589901034379,4.07073757430058
703,68.4255007517394,3.2678662512665895
704,39.00313475353108,25.279626964276055
705,38.59475759590465,25.375825543496624
706,93.03581918312439,40.40654585451524
707,51.28844434157802,96.13481701258586
708,47.627612818675836,95.14041455369554
709,45.51198645333426,94.328543528629
710,55.82277177921273,97.92726379405023
711,49.55978386153882,95.75087911393128
712,45.75583085061887,94.36121438238558
713,41.59396171481789,89.64919028005964
714,41.254352006251196,89.60503047073453
715,39.786765769512314,87.05680692302978
716,36.60299868806866,81.86836427225454
717,33.98235852251416,78.62944437129593
718,28.388230342217927,74.02769864196145
719,25.275957521375734,70.42151304780855
720,24.972327078341788,69.91893169418267
721,22.211958581566705,63.18081257994389
722,21.865591533472056,58.19355746708116
723,22.282819275647118,56.16537882731625
724,23.572776852505402,52.53916796833034
725,32.021657656199,51.06636944594978
726,33.629476929975155,51.143590797725594
727,33.148151621100524,51.037760154962974
728,43.37779562537314,52.71817515144008
729,45.8197685353786,53.89669292562366
730,48.486724703438426,54.79314058671147
731,51.14039379566744,55.378133064021995
732,54.181183382006,55.97906488332837
733,57.25711576733426,55.54773467610729
734,58.736457813676346,57.558643023217
735,61.478641433355655,64.02665518861492
736,61.95694029128589,68.38147369421789
737,61.70076910318022,66.25855109861284
738,56.904219817210176,55.72228568865779
739,55.82858148178893,51.87136230476607
740,53.70701655209624,47.8524114208839
741,48.83132460176781,39.95928720748898
742,50.3394722322302,43.20285954398574
743,51.40122342722792,44.45930733123147
744,45.776755891216936,36.60576924906326
745,39.281889550965374,31.51572848948388
746,37.138417504882526,30.851243114822715
747,38.02981117988003,31.025472670374942
748,30.77985632434907,31.993271936097667
749,29.827354457908882,35.450256915634455
750,32.19782205394006,39.702334744743084
751,34.79031964203148,43.161047775419604
752,36.415363240881476,50.265378291095026
753,29.843166257574698,36.4954595302798
754,29.743756509865932,29.735463257184602
755,29.720488862242757,30.7778633340465
756,30.445187845591665,28.07790935153977
757,37.367751927823974,25.206852493026037
758,40.032091801572015,25.221074447704634
759,46.012919441445376,27.44824852323268
760,45.84912801455724,27.14134815895658
761,50.966261595869454,33.836484478853336
762,50.42460603633611,32.80427062920321
763,54.76211371284033,39.55771403713482
764,56.002703753205026,41.322970178580086
765,56.61323768081553,41.09606765213506
766,61.9270614550025,45.787172620847386
767,59.812091616408864,44.797739385549974
768,64.20713325581615,46.661907666244986
769,66.75013759175674,47.460313214320564
770,71.4668852819411,59.18915934348512
771,70.86933110637564,55.28554246971785
772,71.65827377261581,61.789261920529896
773,69.93480026733013,68.69120363250258
774,48.58460434573017,79.3793009856092
775,48.776031448829634,84.61450603003766
776,49.5628392332887,85.22790936234387
